Close,Predictions
111.3399963,120.67914
111.4700012,120.28944
110.7900009,119.70735
112.7399979,119.015
114.1999969,118.62465
114.4199982,118.6088
112.8199997,118.79088
111.5199966,118.825386
113.0800018,118.62104
114.5299988,118.54891
109.8199997,118.73335
108.2900009,118.369675
108.4700012,117.61829
108.8199997,116.812775
107.0899963,116.127716
108.3399963,115.349464
106.7900009,114.80243
107.2699966,114.215965
108.2200012,113.757195
108.5199966,113.53937
107.8199997,113.4959
108.2699966,113.44363
108.7200012,113.45751
108.6900024,113.55773
108.9499969,113.678604
110.5100021,113.82843
112.4199982,114.18036
108.7099991,114.83055
111.4000015,115.029274
111.1200027,115.37416
113.9700012,115.69052
113.7699966,116.33913
113.5999985,117.01865
115.6999969,117.605896
110.2900009,118.36095
110.2300034,118.356606
110.5199966,118.02267
112.5299988,117.615814
111.0100021,117.49495
111.4599991,117.30644
111.6100006,117.18056
109.5100021,117.11796
111.7799988,116.80981
110.7300034,116.744225
110.9700012,116.645706
112.25,116.5833
112.9700012,116.716866
113.9599991,117.01523
113.25,117.48306
114.5999985,117.870186
114.0500031,118.35771
111.0699997,118.74857
111.0999985,118.64599
111.6900024,118.347824
111.4700012,118.074585
110.8899994,117.8138
110.1299973,117.51478
111.1200027,117.13668
112.7200012,116.90704
114.3499985,116.98533
116.1600037,117.40862
114.1800003,118.17576
113.25,118.72973
111.3899994,119.00102
111.8199997,118.86032
112.3700027,118.61388
111.8300018,118.41999
110.9599991,118.19857
107,117.878075
107.2900009,117.02366
108.1999969,116.08992
107.8300018,115.35563
107.1900024,114.75095
107.3000031,114.198715
106.9199982,113.75828
108.3600006,113.37333
107.9000015,113.25719
109.6999969,113.21129
107.9499969,113.44779
108.4599991,113.541916
108.6399994,113.63536
107.9100037,113.73724
109.8399963,113.73061
107.4000015,113.93623
107.8399963,113.876625
110.1999969,113.77248
112.9899979,113.97382
111.6699982,114.65463
112.7200012,115.282234
113.9499969,115.95561
112.5100021,116.72593
113.1100006,117.2438
111.25,117.667915
113.8199997,117.740326
112.7699966,117.996956
113.5299988,118.15047
112.8000031,118.345924
113.1699982,118.4338
112.7900009,118.51539
111.3899994,118.530876
113.1900024,118.3276
114.0699997,118.29962
115.0999985,118.46547
114.6100006,118.8358
114.75,119.18359
116.1999969,119.49988
117.4700012,119.95747
117.0899963,120.58703
117.4400024,121.15873
117.3499985,121.68159
116.7399979,122.101425
117.6100006,122.338234
118.6699982,122.58184
119.7699966,122.93642
119.6399994,123.44093
120.2399979,123.92737
120.6500015,124.42689
120.7799988,124.92159
121.6999969,125.366905
121.5299988,125.85767
122.8499985,126.278465
125.3300018,126.79497
129.4799957,127.620476
130.8500061,129.03606
132.4299927,130.70534
131.1499939,132.48648
131.1100006,133.903
131.1399994,134.97122
131.5200043,135.74411
131.3000031,136.33229
131.4299927,136.7259
132.2100067,136.99883
131.7700043,137.28807
132.2599945,137.48198
132.5099945,137.67937
133.7100067,137.88506
135.9199982,138.2332
138,138.89905
138.9400024,139.89655
140.6499939,141.03204
141.1100006,142.31325
141.4299927,143.54433
139.5800018,144.6316
140.9100037,145.2505
141.5599976,145.77292
141.2100067,146.26097
139.0700073,146.61504
138.3099976,146.56778
139.2599945,146.25688
139.9199982,146.00536
142.6699982,145.89851
139.6399994,146.24934
141,146.32152
143.4400024,146.47337
147.3500061,146.96976
147.3000031,148.08186
146.4100037,149.28911
145.5099945,150.25706
144.25,150.86954
143.5099945,151.07039
141.8000031,150.96437
141.1199951,150.50084
141.0099945,149.85654
140.8300018,149.20609
142,148.61555
142.0399933,148.29564
138.1499939,148.13826
135.4100037,147.53769
133.5299988,146.47005
129.1900024,145.09386
126.1299973,143.17415
132.8399963,140.87239
130.3099976,139.64383
140.3800049,138.6631
140.1499939,139.33505
141.4600067,140.56987
135.7200012,142.08847
141.1900024,142.7329
140.0200043,143.69455
126.0199966,144.46504
139.3699951,143.11647
129.3800049,142.93364
143.1999969,141.81294
143.0899963,142.4012
133.0899963,143.56749
122.4000015,143.4632
119.0500031,141.39888
122.8899994,138.33495
121.9400024,135.76015
134.3500061,133.57796
134.1100006,133.56537
138.4400024,134.43199
138.7200012,136.19673
136.4199982,138.15627
142.1799927,139.63092
139.6600037,141.5031
141.6100006,142.91528
141.8800049,144.21814
146.2200012,145.31728
145.7299957,146.77565
144.4199982,148.0986
151.1100006,149.00417
151.1799927,150.53952
154.7299957,152.10829
157.2899933,153.97676
157.7899933,156.0561
152.6699982,157.9969
156.7100067,158.89058
159.9299927,159.80066
162.9299927,161.00568
161.2899933,162.56952
157.3000031,163.82411
155.1600037,164.22612
154.6399994,163.93007
153.6300049,163.30907
153.2799988,162.49127
157.8899994,161.65894
156.6799927,161.58282
152.9700012,161.64734
153.5099945,161.265
158.5500031,160.84833
157.7200012,161.17354
157.9299927,161.62657
158.3800049,162.11638
159.2299957,162.61867
157.9600067,163.17352
156.6999969,163.49057
153.1300049,163.49345
152.2799988,162.86714
151.1600037,161.9585
147.9600067,160.8966
145.6999969,159.47348
150.6499939,157.79584
152.9499969,156.94006
